timestamp,station_id,latitude,longitude,wind_direction,wind_speed,air_temperature,precipitation,relative_humidity
22/04/2024 14:06,S1,1.359105593,103.8833355,265.1,4,39.3,0.3,63.5
22/04/2024 14:06,S2,1.355213,103.946947,255.3,4,40.4,0.3,64.9
22/04/2024 14:06,S3,1.369241155,103.7753569,248.1,4,41,0.3,65.6
22/04/2024 14:06,S4,1.358367204,103.8419745,257.3,4,40.1,0.3,64.5
22/04/2024 14:06,S5,1.335592027,103.7036957,235.9,4,41,0.3,65.1
22/04/2024 14:06,S6,1.377344127,103.8126155,252.7,4,40.7,0.3,65.2
22/04/2024 14:06,S7,1.338209509,103.7089322,237,4,41,0.3,65.2
22/04/2024 14:06,S8,1.423537394,103.8762469,254.1,4,40.6,0.3,65.2
22/04/2024 14:06,S10,1.320104,104.029838,245,4,40.7,0.3,65.1
22/04/2024 14:06,S11,1.404741383,103.7342392,244.6,4,41.6,0.3,66.3
22/04/2024 14:06,S12,1.355363489,103.84066,257.3,4,40.1,0.3,64.5
22/04/2024 14:06,S13,1.362718532,103.7742442,247.9,4,40.9,0.3,65.5
22/04/2024 14:06,S14,1.42989184,103.797689,246.1,4,42.6,0.3,68
22/04/2024 14:06,S15,1.269345544,103.6829233,210.2,4,41,0.3,64.3
22/04/2024 14:06,S16,1.272368982,103.8079623,247.7,4,40.4,0.3,64.6
22/04/2024 14:06,S17,1.25979843,103.8068056,246.4,4,40.4,0.3,64.6
22/04/2024 14:06,S18,1.307748,103.915419,249,4,41.6,0.3,66.6
22/04/2024 14:06,S19,1.402192309,103.8760546,256.3,4,40.3,0.3,64.8
22/04/2024 14:06,S20,1.419449182,103.8213641,249.9,4,41.5,0.3,66.4
22/04/2024 16:11,S1,1.359105593,103.8833355,266.6,4,39.3,1.1,64.5
22/04/2024 16:11,S2,1.355213,103.946947,227.6,4,40.2,1.1,66.6
22/04/2024 16:11,S3,1.369241155,103.7753569,263.8,4,39.3,1.1,64.6
22/04/2024 16:11,S4,1.358367204,103.8419745,285.7,4,38.9,1.1,63.6
22/04/2024 16:11,S5,1.335592027,103.7036957,225.5,4,40.5,1.1,66.8
22/04/2024 16:11,S6,1.377344127,103.8126155,252.9,4,39.6,1.1,65.2
22/04/2024 16:11,S7,1.338209509,103.7089322,249.6,4,39.9,1.1,65.6
22/04/2024 16:11,S8,1.423537394,103.8762469,249.2,4,39.6,1.1,65.4
22/04/2024 16:11,S10,1.320104,104.029838,253.9,4,40,1.1,65.4
22/04/2024 16:11,S11,1.404741383,103.7342392,240,4,39.9,1.1,65.9
22/04/2024 16:11,S12,1.355363489,103.84066,275.2,4,39.3,1.1,64.2
22/04/2024 16:11,S13,1.362718532,103.7742442,263.4,4,39.3,1.1,64.7
22/04/2024 16:11,S14,1.42989184,103.797689,221.1,4,40.9,1.1,67.2
22/04/2024 16:11,S15,1.269345544,103.6829233,287.3,4,38.7,1.1,63.4
22/04/2024 16:11,S16,1.272368982,103.8079623,234.2,4,39.9,1.1,66.2
22/04/2024 16:11,S17,1.25979843,103.8068056,294.2,4,38.7,1.1,63.1
22/04/2024 16:11,S18,1.307748,103.915419,248.2,4,39.6,1.1,65.4
22/04/2024 16:11,S19,1.402192309,103.8760546,257.2,4,39.9,1.1,65.2
22/04/2024 16:11,S20,1.419449182,103.8213641,257.4,4,39.4,1.1,65
22/04/2024 18:17,S1,1.359105593,103.8833355,211.7,4,39.6,1.1,78.4
22/04/2024 18:17,S2,1.355213,103.946947,229.3,4,38.9,1.1,75
22/04/2024 18:17,S3,1.369241155,103.7753569,214.9,4,39.9,1.1,79.6
22/04/2024 18:17,S4,1.358367204,103.8419745,207.9,4,40.1,1.1,80.7
22/04/2024 18:17,S5,1.335592027,103.7036957,224.5,4,39.4,1.1,77.3
22/04/2024 18:17,S6,1.377344127,103.8126155,207.2,4,40.5,1.1,82.2
22/04/2024 18:17,S7,1.338209509,103.7089322,223.8,4,38.6,1.1,74
22/04/2024 18:17,S8,1.423537394,103.8762469,228.5,4,38.8,1.1,74.7
22/04/2024 18:17,S10,1.320104,104.029838,215.7,4,38.7,1.1,74.5
22/04/2024 18:17,S11,1.404741383,103.7342392,217.4,4,39.3,1.1,77.1
22/04/2024 18:17,S12,1.355363489,103.84066,210.6,4,38.5,1.1,73.7
22/04/2024 18:17,S13,1.362718532,103.7742442,211.7,4,38.6,1.1,74.3
22/04/2024 18:17,S14,1.42989184,103.797689,239.2,4,38.3,1.1,72.4
22/04/2024 18:17,S15,1.269345544,103.6829233,221,4,39.6,1.1,78.3
22/04/2024 18:17,S16,1.272368982,103.8079623,223.4,4,38.8,1.1,74.6
22/04/2024 18:17,S17,1.25979843,103.8068056,214.4,4,38.9,1.1,75.4
22/04/2024 18:17,S18,1.307748,103.915419,206.3,4,40.3,1.1,81.4
22/04/2024 18:17,S19,1.402192309,103.8760546,211.9,4,39.5,1.1,77.8
22/04/2024 18:17,S20,1.419449182,103.8213641,219.8,4,38.6,1.1,74.2
22/04/2024 20:17,S1,1.359105593,103.8833355,247.9,4,38.3,0.3,81.3
22/04/2024 20:17,S2,1.355213,103.946947,253,4,36.3,0.3,79.3
22/04/2024 20:17,S3,1.369241155,103.7753569,253.7,4,37,0.3,80
22/04/2024 20:17,S4,1.358367204,103.8419745,274.6,4,35.2,0.3,78.2
22/04/2024 20:17,S5,1.335592027,103.7036957,257.1,4,37.4,0.3,80.4
22/04/2024 20:17,S6,1.377344127,103.8126155,274.6,4,35.3,0.3,78.3
22/04/2024 20:17,S7,1.338209509,103.7089322,253.9,4,37.3,0.3,80.3
22/04/2024 20:17,S8,1.423537394,103.8762469,264,4,36.1,0.3,79.1
22/04/2024 20:17,S10,1.320104,104.029838,258.5,4,36.9,0.3,79.9
22/04/2024 20:17,S11,1.404741383,103.7342392,287.4,4,34,0.3,77
22/04/2024 20:17,S12,1.355363489,103.84066,258.4,4,37.2,0.3,80.2
22/04/2024 20:17,S13,1.362718532,103.7742442,248.7,4,38.2,0.3,81.2
22/04/2024 20:17,S14,1.42989184,103.797689,270.3,4,35.8,0.3,78.8
22/04/2024 20:17,S15,1.269345544,103.6829233,247.4,4,38.4,0.3,81.4
22/04/2024 20:17,S16,1.272368982,103.8079623,273.5,4,35.3,0.3,78.3
22/04/2024 20:17,S17,1.25979843,103.8068056,283.4,4,34.4,0.3,77.4
22/04/2024 20:17,S18,1.307748,103.915419,271.2,4,35.7,0.3,78.7
22/04/2024 20:17,S19,1.402192309,103.8760546,242.5,4,39.3,0.3,82.3
22/04/2024 20:17,S20,1.419449182,103.8213641,278.7,4,34.8,0.3,77.8
22/04/2024 22:17,S1,1.359105593,103.8833355,292,5,34.5,0.9,84.3
22/04/2024 22:17,S2,1.355213,103.946947,283.1,5,34.4,0.9,84.2
22/04/2024 22:17,S3,1.369241155,103.7753569,294.6,5,34.2,0.9,84.1
22/04/2024 22:17,S4,1.358367204,103.8419745,282.7,5,34.6,0.9,84.3
22/04/2024 22:17,S5,1.335592027,103.7036957,318.7,5,33.3,0.9,83.4
22/04/2024 22:17,S6,1.377344127,103.8126155,285.3,5,34.9,0.9,84.5
